id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
32180213,Beautiful private room!,198730633,Ruth,Manhattan,Harlem,40.81105,-73.95241,Private room,80,1,3,2019-03-17,0.71,2,0
32180820,Modern & Spacious 3 Bedroom  Apt in Times Square,210141310,Alci,Manhattan,Hell's Kitchen,40.75961,-73.98844,Entire home/apt,295,3,22,2019-07-03,4.49,1,228
32181226,Large Furnished Loft Financial District!!,27891261,Glenn,Manhattan,Financial District,40.709,-74.01221,Entire home/apt,160,30,2,2019-06-15,0.86,1,126
32182464,2BR DUPLEX WITH PRIVATE GARDEN IN CHELSEA,200380610,Pranjal,Manhattan,Chelsea,40.74468,-74.00157,Entire home/apt,382,90,0,,,65,364
32183028,Bright ‘n Clean private room close to L M train!!,240237028,Jose,Queens,Ridgewood,40.69924,-73.90191,Private room,45,2,14,2019-06-11,2.96,1,168
32185458,Renovated 3 bedroom/2 full bath duplex.,66993395,Thomas,Brooklyn,Bedford-Stuyvesant,40.68697,-73.92859,Entire home/apt,245,4,13,2019-07-01,2.79,3,272
32185689,Sunny private room in the heart of trendy Bushwick,33992697,Dor,Brooklyn,Bushwick,40.70458,-73.92888,Private room,80,2,3,2019-06-20,0.63,1,14
32185917,*NEW* Clinton Hill Room in Plant Filled Apartment,545623,Misty,Brooklyn,Clinton Hill,40.68447,-73.96714,Private room,75,1,11,2019-05-13,2.64,1,5
32185974,Spacious One Bedroom in Hell's Kitchen,241361740,Michael,Manhattan,Hell's Kitchen,40.75951,-73.99455,Entire home/apt,230,2,0,,,1,0
32186503,Spacious two bedroom in Hell's Kitchen,241366983,Jack,Manhattan,Hell's Kitchen,40.7647,-73.99516,Entire home/apt,250,2,0,,,1,0
32186906,"Ottoman 3BR, 2Bath In Safest NYC w/ Balcony",61316506,Mamun,Queens,Sunnyside,40.74603,-73.91458,Entire home/apt,145,1,14,2019-06-24,2.90,2,331
32186945,Private Master Bedroom with Ensuite Bath HK,25043035,Lauren,Manhattan,Midtown,40.76638,-73.98311,Private room,100,1,4,2019-05-12,0.85,1,0
32187475,"Prime loc. Spacious, bright, clean, cozy room",7627510,Eduardo,Queens,Jackson Heights,40.75318,-73.88404,Private room,80,2,5,2019-06-27,1.06,1,157
32189288,Gem in the heart of Manhattan,32136241,EStelle,Manhattan,Chelsea,40.75173,-73.99869,Entire home/apt,100,3,11,2019-06-18,2.77,1,24
32189352,Wyndham Midtown 45 - Hotel Room,77021411,Jennifer,Manhattan,Midtown,40.75231,-73.97331,Private room,300,4,0,,,1,0
32189706,Private Room in Chill Brooklyn Apartment,53300414,Monica,Brooklyn,Gowanus,40.67024,-73.99349,Private room,55,1,0,,,2,20
32190090,"CLEAN, TIMES SQUARE ONE BEDROOM",55289,E,Manhattan,Hell's Kitchen,40.76522,-73.98779,Entire home/apt,250,4,17,2019-07-04,3.98,1,200
32190231,Stylish 1BR with back patio in Hell's Kitchen,241513556,Hunter,Manhattan,Theater District,40.76106,-73.98694,Entire home/apt,170,2,0,,,1,0
32190629,Charming Astoria,92510990,Kristen,Queens,Long Island City,40.76235,-73.92651,Private room,100,3,5,2019-06-01,1.40,1,42
32191213,Bohême à Williamsburg,241541553,Sam,Brooklyn,Williamsburg,40.71211,-73.96276,Entire home/apt,418,2,20,2019-06-30,3.97,1,153
32194564,Master Suite in Brownstone with Garden & Fire Pit!,39712384,Shanée & Ash,Brooklyn,Crown Heights,40.6732,-73.92146,Private room,110,3,7,2019-07-01,2.44,1,152
32195520,Cozy Apartment in long island city /Astoria,241583701,Alejandro,Queens,Long Island City,40.75331,-73.92454,Entire home/apt,140,7,4,2019-05-21,0.85,1,35
32197473,26 Mt Morris Park Bldg in A la Soho!,217807652,Jennifer,Manhattan,Harlem,40.80625,-73.94647,Private room,75,5,0,,,1,0
32201182,Beautiful 1BR in Heart of Midtown Manhattan,26817172,Malvern,Manhattan,Midtown,40.75828,-73.96829,Entire home/apt,250,1,11,2019-06-29,3.59,1,336
32203689,A warm and friendly place!,241458287,Leandro,Bronx,Mott Haven,40.81098,-73.91814,Entire home/apt,65,2,15,2019-06-18,3.26,1,51
32205973,Throsneck,241675405,Yolanda,Bronx,Throgs Neck,40.8154,-73.81551,Entire home/apt,75,3,0,,,1,90
32206003,Spacious Rm for 1 near Hospital1 min Walk to Train,241676154,Maria,Staten Island,Grant City,40.57974,-74.10989,Private room,30,7,1,2019-06-29,1,2,188
32207083,Convent Ave & 127st Col Univ  RM 2,57049951,Eliahu,Manhattan,Harlem,40.81332,-73.95309,Private room,69,1,1,2019-04-10,0.33,9,365
32207088,"Wonderful large room, queen bed, next to Manhattan",36732553,Miriam,Queens,Astoria,40.75604,-73.91488,Private room,60,7,0,,,3,338
32207090,Columbia UN Area 127 st And convent Ave,57049951,Eliahu,Manhattan,Harlem,40.81401,-73.95393,Private room,69,2,1,2019-06-25,1,9,365
32207337,Manhattan room 3 NYC 127 st and convent ave,57049951,Eliahu,Manhattan,Harlem,40.81384,-73.95315,Shared room,69,2,1,2019-04-23,0.39,9,365
32208121,Ayos Abode,241694782,Karin,Brooklyn,Bedford-Stuyvesant,40.68683,-73.93825,Entire home/apt,140,1,1,2019-05-06,0.47,2,68
32209753,One of a kind Loft in Brooklyn,241059711,Saira,Brooklyn,Crown Heights,40.6786,-73.96308,Entire home/apt,450,1,2,2019-04-21,0.52,1,204
32214068,~Stunning 3BR home~Legal Airbnb~Central Location~,241732167,Matty,Manhattan,Murray Hill,40.74915,-73.9761,Entire home/apt,220,30,1,2019-04-10,0.33,1,310
32214481,Elegant Studio-Loft in Flatiron / NoMad,117717201,Matthew,Manhattan,Midtown,40.74338,-73.98557,Entire home/apt,210,4,3,2019-05-23,1.29,1,156
32214585,Bronx Comfort,98868828,Natasha,Bronx,Edenwald,40.89156,-73.84197,Private room,65,1,0,,,1,89
32214783,"Sunny Lofty Sanctuary in Artsy Bushwick, Guest BR",234270791,April G,Brooklyn,Bushwick,40.69615,-73.92995,Private room,58,3,6,2019-06-18,2.02,3,94
32214892,"3 Private rooms,shared space",17473098,Elias,Staten Island,Castleton Corners,40.62373,-74.11773,Private room,150,1,0,,,1,0
32218558,Sonder | Stock Exchange | Welcoming 1BR + Sofa Bed,219517861,Sonder (NYC),Manhattan,Financial District,40.70584,-74.0106,Entire home/apt,245,2,6,2019-05-19,1.65,327,272
32218659,Sonder | Stock Exchange | Amazing 1BR + Kitchen,219517861,Sonder (NYC),Manhattan,Financial District,40.70608,-74.012,Entire home/apt,245,2,2,2019-06-18,2,327,299
32218803,Sonder | Wall Street | Quaint Studio + Kitchen,219517861,Sonder (NYC),Manhattan,Financial District,40.70658,-74.01036,Private room,200,2,13,2019-06-18,2.81,327,352
32219550,Sonder | Stock Exchange | Peaceful 1BR + Sofa Bed,219517861,Sonder (NYC),Manhattan,Financial District,40.70623,-74.01198,Entire home/apt,229,2,6,2019-06-21,3.00,327,355
32219678,Sonder | Wall Street | Quaint Studio + Laundry,219517861,Sonder (NYC),Manhattan,Financial District,40.70564,-74.01162,Private room,204,2,4,2019-04-29,0.96,327,327
32221325,Corner Loft in Williamsburg,107504230,Rhaynelina,Brooklyn,Williamsburg,40.71189,-73.9649,Entire home/apt,100,3,2,2019-04-15,0.43,1,0
32222587,Large Cozy Apartment.,241764251,Claribel,Manhattan,East Harlem,40.79973,-73.94567,Entire home/apt,156,3,8,2019-06-22,2.22,1,51
32222756,Cozy Room in Townhouse Apartment,32625342,Bianca,Bronx,Kingsbridge,40.88316,-73.90586,Private room,30,4,8,2019-04-30,1.76,2,0
32222783,SHOOTS ONLY  Industrial Dumbo Warehouse Studio,241765415,Michael,Brooklyn,Vinegar Hill,40.70046,-73.98389,Entire home/apt,240,1,1,2019-03-14,0.25,1,89
32223111,Clean/convenient apartment w/rooftop & gym.,9163877,Brian,Brooklyn,Bedford-Stuyvesant,40.69116,-73.95444,Entire home/apt,132,3,4,2019-06-09,1.03,1,205
32223114,Private 2BR near the beach and subway/has yard!!!,73670512,Monika,Brooklyn,Gravesend,40.59284,-73.97682,Entire home/apt,130,3,15,2019-07-05,3.31,2,119
32223317,Sonder | Stock Exchange | Premier 2BR + Laundry,219517861,Sonder (NYC),Manhattan,Financial District,40.7058,-74.0121,Entire home/apt,404,2,10,2019-05-27,2.26,327,330
32223854,Sonder | Stock Exchange | Classic 1BR + Kitchen,219517861,Sonder (NYC),Manhattan,Financial District,40.70641,-74.01047,Entire home/apt,234,2,2,2019-06-04,1.46,327,332
32224165,Sonder | Stock Exchange | Modern 2BR + Lounge,219517861,Sonder (NYC),Manhattan,Financial District,40.70621,-74.01238,Entire home/apt,425,2,8,2019-05-27,2.11,327,339
32224172,Sonder | Stock Exchange | Restful 1BR + Kitchen,219517861,Sonder (NYC),Manhattan,Financial District,40.70752,-74.01046,Entire home/apt,235,2,7,2019-06-24,1.52,327,306
32224211,Sonder | Stock Exchange | Calming 3BR + Sofa Bed,219517861,Sonder (NYC),Manhattan,Financial District,40.70645,-74.01203,Entire home/apt,503,2,5,2019-06-22,1.34,327,315
32224530,Quiet Times Square Apartment,64663067,Li,Manhattan,Hell's Kitchen,40.75977,-73.99062,Entire home/apt,250,2,17,2019-07-06,3.86,1,71
32224599,Descanza con plenitud,241770178,Mary Luz,Queens,East Elmhurst,40.76587,-73.87968,Private room,40,2,8,2019-05-24,1.88,1,10
32225184,Sonder | Wall Street | Calming 1BR + Laundry,219517861,Sonder (NYC),Manhattan,Financial District,40.70721,-74.01226,Private room,258,2,6,2019-05-12,1.27,327,332
32225186,Sonder | Stock Exchange | Tranquil 2BR + Lounge,219517861,Sonder (NYC),Manhattan,Financial District,40.70714,-74.01233,Entire home/apt,392,2,2,2019-05-13,0.63,327,286
32225187,Sonder | Wall Street | Dreamy 2BR + Laundry,219517861,Sonder (NYC),Manhattan,Financial District,40.70573,-74.01077,Private room,375,2,5,2019-06-23,1.24,327,280
32225188,Sonder | Stock Exchange | Private 1BR + Lounge,219517861,Sonder (NYC),Manhattan,Financial District,40.70644,-74.01214,Entire home/apt,231,2,7,2019-05-13,1.69,327,347
32225189,Sonder | Stock Exchange | Artsy Studio + Laundry,219517861,Sonder (NYC),Manhattan,Financial District,40.70624,-74.01076,Entire home/apt,194,2,8,2019-06-18,1.85,327,341
32225195,Sonder | Stock Exchange | Beautiful 1BR + Kitchen,219517861,Sonder (NYC),Manhattan,Financial District,40.70732,-74.01029,Entire home/apt,240,2,8,2019-06-20,1.98,327,357
32225197,Sonder | Stock Exchange | Private 1BR + Sofa Bed,219517861,Sonder (NYC),Manhattan,Financial District,40.7075,-74.01023,Entire home/apt,229,2,7,2019-05-17,1.75,327,346
32225203,Sonder | Stock Exchange | Upscale 1BR + Sofa Bed,219517861,Sonder (NYC),Manhattan,Financial District,40.70737,-74.01103,Entire home/apt,230,2,5,2019-06-16,1.49,327,346
32225206,Sonder | Stock Exchange | Original 3BR + Sofa Bed,219517861,Sonder (NYC),Manhattan,Financial District,40.70587,-74.01092,Entire home/apt,472,2,12,2019-06-15,2.67,327,234
32225207,Sonder | Wall Street | Distinct 1BR + Laundry,219517861,Sonder (NYC),Manhattan,Financial District,40.70727,-74.01072,Private room,256,2,16,2019-06-20,3.75,327,329
32226740,Midtown 2BR w/ Patio! Central Park & Times Sq!,232475160,Jhonnil,Manhattan,Hell's Kitchen,40.76242,-73.9925,Entire home/apt,149,2,7,2019-06-21,1.47,1,155
32228971,big Room 25 min to time square,1495355,John,Queens,Forest Hills,40.72345,-73.84365,Private room,40,2,4,2019-06-08,1.88,2,188
32232502,Private bedroom in a charming apartment,45238340,Fa,Manhattan,East Harlem,40.79196,-73.95048,Private room,95,1,8,2019-05-26,2.55,1,131
32232908,Urban Zen in the Heart of Williamsburg,29775337,Amanda,Brooklyn,Williamsburg,40.7185,-73.95601,Private room,150,2,7,2019-05-26,1.48,1,20
32233982,Spacious Woodside room close to all transporations,137358866,Kazuya,Queens,Woodside,40.74259,-73.91193,Private room,51,30,1,2019-05-18,0.58,103,239
32234241,Sunny and Charming Studio - Beautiful West Village,34468788,Heather,Manhattan,West Village,40.73847,-74.0062,Entire home/apt,175,2,7,2019-07-01,2.92,1,3
32234380,Cozy spot in hipster East Williamsburg,241870258,Reesey,Brooklyn,Williamsburg,40.71363,-73.93615,Shared room,75,1,2,2019-04-06,0.63,2,1
32234672,Zen Den 1BR Uptown Oasis,24973324,Matthew,Manhattan,Washington Heights,40.85355,-73.93232,Entire home/apt,125,2,1,2019-02-18,0.21,1,72
32234674,Tribeca Studio w/ Gym + Pool by Blueground,107434423,Blueground,Manhattan,Tribeca,40.71543,-74.00647,Entire home/apt,282,30,0,,,232,302
32234982,Magical Mott Haven Loft,241883660,Sherril,Bronx,Port Morris,40.80707,-73.92974,Entire home/apt,200,5,1,2019-05-25,0.67,1,0
32235802,Stable Room at Incentra Village Hotel,241889662,Incentra,Manhattan,West Village,40.73742,-74.00484,Private room,999,1,1,2019-04-24,0.39,5,310
32236518,Sonder | Stock Exchange | Expansive 3BR + Lounge,219517861,Sonder (NYC),Manhattan,Financial District,40.70775,-74.01047,Entire home/apt,454,2,11,2019-06-11,3.33,327,297
32236681,Sonder | Wall Street | Eclectic 1BR + Rooftop,219517861,Sonder (NYC),Manhattan,Financial District,40.70615,-74.01243,Private room,262,2,6,2019-06-05,1.59,327,328
32236951,Sonder | Stock Exchange | Incredible 3BR + Lounge,219517861,Sonder (NYC),Manhattan,Financial District,40.70734,-74.01064,Entire home/apt,472,2,6,2019-06-10,1.41,327,316
32237138,Sonder | Stock Exchange | Lively Studio + Kitchen,219517861,Sonder (NYC),Manhattan,Financial District,40.70714,-74.01225,Entire home/apt,203,2,7,2019-06-24,1.88,327,338
32237148,Sonder | Stock Exchange | Dreamy 1BR + Kitchen,219517861,Sonder (NYC),Manhattan,Financial District,40.70795,-74.01046,Entire home/apt,247,2,9,2019-05-28,2.13,327,263
32237240,Sonder | Stock Exchange | Dreamy 2BR + Sofa Bed,219517861,Sonder (NYC),Manhattan,Financial District,40.70649,-74.01227,Entire home/apt,377,2,15,2019-06-21,3.52,327,273
32237306,Sonder | Stock Exchange | Calming 1BR + Sofa Bed,219517861,Sonder (NYC),Manhattan,Financial District,40.70586,-74.01078,Entire home/apt,229,2,14,2019-06-23,3.65,327,323
32237394,Sonder | Stock Exchange | Private 1BR + Kitchen,219517861,Sonder (NYC),Manhattan,Financial District,40.70789,-74.01229,Entire home/apt,234,2,12,2019-06-16,3.05,327,340
32237413,Sonder | Stock Exchange | Expansive 3BR + Kitchen,219517861,Sonder (NYC),Manhattan,Financial District,40.70631,-74.01098,Entire home/apt,503,2,7,2019-05-28,2.10,327,294
32237469,Sonder | Stock Exchange | Welcoming 1BR + Laundry,219517861,Sonder (NYC),Manhattan,Financial District,40.7074,-74.01175,Entire home/apt,228,2,2,2019-05-18,0.73,327,350
32237493,Sonder | Stock Exchange | Serene 2BR + Sofa Bed,219517861,Sonder (NYC),Manhattan,Financial District,40.7065,-74.01171,Entire home/apt,404,2,15,2019-06-09,3.19,327,310
32237560,Sonder | Wall Street | Simple 1BR + Kitchen,219517861,Sonder (NYC),Manhattan,Financial District,40.70721,-74.01044,Entire home/apt,252,2,12,2019-06-19,3.03,327,302
32237566,Sonder | Stock Exchange | Simple 1BR + Laundry,219517861,Sonder (NYC),Manhattan,Financial District,40.70648,-74.01241,Entire home/apt,229,2,7,2019-05-26,1.69,327,337
32237634,Sonder | Stock Exchange | Premier 2BR + Lounge,219517861,Sonder (NYC),Manhattan,Financial District,40.70642,-74.01045,Entire home/apt,431,2,10,2019-06-14,2.11,327,323
32237640,Sonder | Stock Exchange | Premier 2BR + Kitchen,219517861,Sonder (NYC),Manhattan,Financial District,40.70734,-74.01056,Entire home/apt,412,2,13,2019-06-14,3.07,327,341
32237692,Sonder | Stock Exchange | Tranquil 2BR + Kitchen,219517861,Sonder (NYC),Manhattan,Financial District,40.70767,-74.01061,Entire home/apt,403,2,8,2019-06-16,1.90,327,273
32237736,Sonder | Stock Exchange | Bold 1BR + Kitchen,219517861,Sonder (NYC),Manhattan,Financial District,40.7065,-74.01019,Entire home/apt,229,2,10,2019-06-13,2.34,327,349
32237768,Sonder | Stock Exchange | Bright 1BR + Laundry,219517861,Sonder (NYC),Manhattan,Financial District,40.70656,-74.01092,Entire home/apt,227,2,8,2019-06-05,1.88,327,356
32237811,Sonder | Stock Exchange | Design Studio + Laundry,219517861,Sonder (NYC),Manhattan,Financial District,40.70797,-74.01227,Entire home/apt,205,2,10,2019-06-24,2.54,327,338
32238040,Feminine room in Manhattan. 1 stop to midtown.,59411033,Alexandra,Manhattan,Harlem,40.81359,-73.95246,Private room,85,1,2,2019-05-09,0.82,1,7
32238106,Sonder | Stock Exchange | Modern Studio + Kitchen,219517861,Sonder (NYC),Manhattan,Financial District,40.7072,-74.01214,Entire home/apt,194,2,8,2019-06-13,2.26,327,318
32238131,Sonder | Stock Exchange | Simple 1BR + Sofa Bed,219517861,Sonder (NYC),Manhattan,Financial District,40.70731,-74.01056,Entire home/apt,214,2,11,2019-06-11,3.20,327,312
32238198,Sonder | Stock Exchange | Chic 1BR + Sofa Bed,219517861,Sonder (NYC),Manhattan,Financial District,40.70782,-74.01066,Entire home/apt,229,2,9,2019-05-13,2.11,327,346
32238229,Sonder | Stock Exchange | Warm Studio + Kitchen,219517861,Sonder (NYC),Manhattan,Financial District,40.70584,-74.01045,Entire home/apt,185,2,6,2019-05-26,1.58,327,295
32238253,Sonder | Stock Exchange | Airy 1BR + Lounge,219517861,Sonder (NYC),Manhattan,Financial District,40.70569,-74.01183,Entire home/apt,234,2,8,2019-06-18,2.31,327,333
32238307,Sonder | Stock Exchange | Classic Studio + Laundry,219517861,Sonder (NYC),Manhattan,Financial District,40.70574,-74.01023,Entire home/apt,201,2,20,2019-06-21,4.11,327,333
32238324,Sonder | Stock Exchange | Chic 1BR + Laundry,219517861,Sonder (NYC),Manhattan,Financial District,40.70621,-74.01054,Entire home/apt,229,2,5,2019-05-21,1.25,327,335
32238387,Sonder | Stock Exchange | Central 1BR + Sofa Bed,219517861,Sonder (NYC),Manhattan,Financial District,40.70766,-74.01114,Entire home/apt,244,2,1,2019-05-27,0.70,327,258
32238391,Sonder | Stock Exchange | Lively 1BR + Lounge,219517861,Sonder (NYC),Manhattan,Financial District,40.70569,-74.01077,Entire home/apt,227,2,8,2019-06-11,3.64,327,349
32238462,Sonder | Stock Exchange | Sleek 3BR + Sofa Bed,219517861,Sonder (NYC),Manhattan,Financial District,40.70748,-74.01042,Entire home/apt,451,2,15,2019-06-21,4.37,327,254
32238473,Sonder | Stock Exchange | Sleek Studio + Kitchen,219517861,Sonder (NYC),Manhattan,Financial District,40.70581,-74.01226,Entire home/apt,241,2,5,2019-06-12,1.35,327,284
32238548,Sonder | Stock Exchange | Lovely 1BR + Lounge,219517861,Sonder (NYC),Manhattan,Financial District,40.70764,-74.01077,Entire home/apt,252,2,15,2019-06-21,3.19,327,260
32238621,Sonder | Stock Exchange | Playful 1BR + Laundry,219517861,Sonder (NYC),Manhattan,Financial District,40.70644,-74.01188,Entire home/apt,250,2,10,2019-06-23,2.59,327,292
32238694,Midtown 2 Bed Large Full Kitchen & Free Breakfast,214347105,Roman,Manhattan,Midtown,40.75431,-73.96518,Entire home/apt,419,3,6,2019-06-21,1.57,8,326
32238730,Sonder | Stock Exchange | Original 3BR + Lounge,219517861,Sonder (NYC),Manhattan,Financial District,40.70785,-74.01239,Entire home/apt,505,2,7,2019-06-14,1.79,327,275
32238809,Sonder | Stock Exchange | Distinct 1BR + Kitchen,219517861,Sonder (NYC),Manhattan,Financial District,40.70599,-74.01201,Entire home/apt,228,2,8,2019-06-19,2.02,327,348
32238821,Sonder | Stock Exchange | Unique 1BR + Laundry,219517861,Sonder (NYC),Manhattan,Financial District,40.70731,-74.01021,Entire home/apt,242,2,15,2019-06-16,3.75,327,261
32238933,Charming & Spacious Loft in Clinton Hill,18874653,Elsa,Brooklyn,Clinton Hill,40.69344,-73.9652,Entire home/apt,175,4,5,2019-06-30,1.19,1,40
32239033,Sonder | Stock Exchange | Smart 1BR + Kitchen,219517861,Sonder (NYC),Manhattan,Financial District,40.70583,-74.01089,Entire home/apt,221,2,4,2019-06-24,1.97,327,333
32239034,Sonder | Stock Exchange | Quaint Studio + Lounge,219517861,Sonder (NYC),Manhattan,Financial District,40.70651,-74.01252,Entire home/apt,203,2,9,2019-06-20,2.16,327,336
32239035,Sonder | Stock Exchange | Peaceful 1BR + Lounge,219517861,Sonder (NYC),Manhattan,Financial District,40.70599,-74.01064,Entire home/apt,228,2,11,2019-06-13,2.73,327,355
32239039,Sonder | Stock Exchange | Smart 1BR + Sofa Bed,219517861,Sonder (NYC),Manhattan,Financial District,40.70775,-74.0105,Entire home/apt,215,2,9,2019-06-11,2.31,327,313
32239170,FairPlay BNB for alternative life style renters!,241924064,Alice,Staten Island,Shore Acres,40.60525,-74.06745,Entire home/apt,300,1,0,,,1,87
32239551,Sonder | Stock Exchange | Classic Studio + Kitchen,219517861,Sonder (NYC),Manhattan,Financial District,40.70706,-74.01036,Entire home/apt,198,2,7,2019-05-13,1.65,327,346
32239640,Sonder | Stock Exchange | Tasteful 3BR + Kitchen,219517861,Sonder (NYC),Manhattan,Financial District,40.70632,-74.0116,Entire home/apt,468,2,11,2019-06-21,3.00,327,267
32239738,Sonder | Stock Exchange | Lively 1BR + Laundry,219517861,Sonder (NYC),Manhattan,Financial District,40.70563,-74.01097,Entire home/apt,227,2,3,2019-04-27,0.81,327,350
32239944,Sonder | Stock Exchange | Unique 1BR + Sofa Bed,219517861,Sonder (NYC),Manhattan,Financial District,40.70702,-74.01087,Entire home/apt,236,2,9,2019-06-05,2.52,327,347
32239950,Sonder | Stock Exchange | Playful 1BR + Sofa Bed,219517861,Sonder (NYC),Manhattan,Financial District,40.70595,-74.0118,Entire home/apt,244,2,2,2019-06-14,1.82,327,317
32240068,Room,177449995,Jade,Queens,Woodside,40.74554,-73.89831,Private room,120,2,0,,,1,363
32240076,Sonder | Stock Exchange | Lovely 1BR + Sofa Bed,219517861,Sonder (NYC),Manhattan,Financial District,40.70637,-74.01199,Entire home/apt,248,2,17,2019-06-17,4.08,327,271
32240110,Sonder | Stock Exchange | Artsy 1BR + Laundry,219517861,Sonder (NYC),Manhattan,Financial District,40.70609,-74.01219,Entire home/apt,241,2,7,2019-06-16,2.08,327,331
32240183,Sonder | Stock Exchange | Serene 2BR + Kitchen,219517861,Sonder (NYC),Manhattan,Financial District,40.70581,-74.01101,Entire home/apt,390,2,9,2019-06-20,2.43,327,268
32240186,Sonder | Stock Exchange | Unique 1BR + Kitchen,219517861,Sonder (NYC),Manhattan,Financial District,40.7074,-74.01218,Entire home/apt,230,2,12,2019-06-16,2.57,327,357
32240388,Sonder | Stock Exchange | Classic 1BR + Sofa Bed,219517861,Sonder (NYC),Manhattan,Financial District,40.70722,-74.01023,Entire home/apt,230,2,9,2019-06-10,2.11,327,323
32240417,Sonder | Stock Exchange | Airy 1BR + Kitchen,219517861,Sonder (NYC),Manhattan,Financial District,40.7074,-74.01043,Entire home/apt,227,2,6,2019-06-16,2.50,327,328
32240476,Sonder | Stock Exchange | Simple 1BR + Lounge,219517861,Sonder (NYC),Manhattan,Financial District,40.70654,-74.01091,Entire home/apt,214,2,11,2019-06-20,2.97,327,304
32240488,Sonder | Stock Exchange | Artsy Studio + Kitchen,219517861,Sonder (NYC),Manhattan,Financial District,40.70757,-74.01111,Entire home/apt,188,2,4,2019-04-12,1.08,327,298
32240533,Sonder | Stock Exchange | Playful 1BR + Lounge,219517861,Sonder (NYC),Manhattan,Financial District,40.70765,-74.011,Entire home/apt,247,2,4,2019-05-14,0.97,327,314
32240537,Sonder | Stock Exchange | Delightful 1BR + Kitchen,219517861,Sonder (NYC),Manhattan,Financial District,40.70748,-74.01081,Entire home/apt,220,2,4,2019-05-27,1.15,327,331
32240590,Sonder | Stock Exchange | Stylish Studio + Kitchen,219517861,Sonder (NYC),Manhattan,Financial District,40.70734,-74.01097,Entire home/apt,196,2,6,2019-06-11,1.48,327,325
32240603,Sonder | Stock Exchange | Bold 1BR + Lounge,219517861,Sonder (NYC),Manhattan,Financial District,40.70638,-74.01086,Entire home/apt,218,2,4,2019-06-23,1.04,327,279
32240776,Cozy Escape in the thriving heart of Bed-Stuy,241940624,Beryl,Brooklyn,Bedford-Stuyvesant,40.68529,-73.94028,Entire home/apt,130,2,9,2019-07-07,2.93,1,301
32240788,Sonder | Stock Exchange | Serene 2BR + Lounge,219517861,Sonder (NYC),Manhattan,Financial District,40.70782,-74.01227,Entire home/apt,396,2,8,2019-06-24,2.12,327,289
32240812,Sonder | Stock Exchange | Lovely 1BR + Kitchen,219517861,Sonder (NYC),Manhattan,Financial District,40.70619,-74.01065,Entire home/apt,214,2,5,2019-05-26,1.43,327,268
32240870,"Bright, nice size room in beautiful Brooklyn apt.",1646988,Murat,Brooklyn,Windsor Terrace,40.65302,-73.97357,Private room,50,2,1,2019-06-24,1,1,0
32240873,Sonder | Stock Exchange | Classic Studio + Lounge,219517861,Sonder (NYC),Manhattan,Financial District,40.70796,-74.01206,Entire home/apt,196,2,9,2019-06-18,2.48,327,318
32240896,Sonder | Stock Exchange | Premier 2BR + Sofa Bed,219517861,Sonder (NYC),Manhattan,Financial District,40.70751,-74.01066,Entire home/apt,380,2,12,2019-06-20,3.50,327,302
32240933,Sonder | Stock Exchange | Lively 1BR + Kitchen,219517861,Sonder (NYC),Manhattan,Financial District,40.70726,-74.0106,Entire home/apt,229,2,2,2019-06-23,0.77,327,351
32240966,Sonder | Stock Exchange | Sleek 3BR + Lounge,219517861,Sonder (NYC),Manhattan,Financial District,40.7062,-74.01192,Entire home/apt,498,2,8,2019-06-11,2.50,327,255
32240970,Sonder | Stock Exchange | Dashing 1BR + Kitchen,219517861,Sonder (NYC),Manhattan,Financial District,40.70584,-74.01039,Entire home/apt,215,2,3,2019-06-13,0.77,327,317
32241019,Sonder | Stock Exchange | Smart 1BR + Laundry,219517861,Sonder (NYC),Manhattan,Financial District,40.70751,-74.01184,Entire home/apt,231,2,13,2019-06-02,3.42,327,331
32241027,Sonder | Stock Exchange | Distinct 1BR + Sofa Bed,219517861,Sonder (NYC),Manhattan,Financial District,40.7058,-74.01107,Entire home/apt,234,2,5,2019-06-19,1.36,327,343
32241060,Sonder | Stock Exchange | Bright 1BR + Kitchen,219517861,Sonder (NYC),Manhattan,Financial District,40.70628,-74.01213,Entire home/apt,212,2,3,2019-05-31,0.74,327,293
32241096,Sonder | Stock Exchange | Sunny 1BR + Sofa Bed,219517861,Sonder (NYC),Manhattan,Financial District,40.70656,-74.01094,Entire home/apt,228,2,8,2019-05-29,2.12,327,343
32241117,Sonder | Stock Exchange | Glam 1BR + Sofa Bed,219517861,Sonder (NYC),Manhattan,Financial District,40.70781,-74.01165,Entire home/apt,214,2,6,2019-06-11,1.57,327,343
32241142,Sonder | Stock Exchange | Tranquil 1BR + Kitchen,219517861,Sonder (NYC),Manhattan,Financial District,40.70766,-74.01074,Entire home/apt,214,2,3,2019-05-25,1.23,327,333
32241163,Sonder | Stock Exchange | Dreamy Studio + Lounge,219517861,Sonder (NYC),Manhattan,Financial District,40.70649,-74.01208,Entire home/apt,201,2,9,2019-06-14,2.62,327,271
32241185,Sonder | Stock Exchange | Bright 1BR + Sofa Bed,219517861,Sonder (NYC),Manhattan,Financial District,40.7075,-74.01199,Entire home/apt,214,2,2,2019-06-08,0.59,327,331
